		Acinetobacter baumannii	Yarrowia lipolytica	Human betaherpesvirus 7	Paracoccus pantotrophus	Acinetobacter tandoii	Zymoseptoria tritici	Methanobrevibacter_A smithii_A	Fusobacterium nucleatum	Gemella morbillorum	Thermothelomyces thermophilus	Candidatus Methanomethylophilus alvus	Lachnoanaerobaculum umeaense	Streptococcus mutans	Streptococcus constellatus
D19375	Subtilase family	0.231575876	0.257051261	0.201005788	0.007859728	0.0375118	0.264563404	0.145777838	0.075563528	5.44E-08	0.00115596	0.011855208	0.004737135	1.94E-06	1.15E-08
D11309	MafB19-like deaminase	0.231575876	0.257051261	0.201005788	0.007859728	0.0375118	0.264563404	0.145777838	0.075563528	5.44E-08	0.00115596	0.011855208	0.004737135	1.94E-06	1.15E-08
D2537	Belongs to the peptidase S8 family	0.231575876	0.257051261	0.201005788	0.007859728	0.0375118	0.264563404	0.145777838	0.075563528	5.44E-08	0.00115596	0.011855208	0.004737135	1.94E-06	1.15E-08
D7117	"DNA-dependent ATPase involved in processing of recombination intermediates, plays a role in repairing DNA breaks. Stimulates the branch migration of RecA-mediated strand transfer reactions, allowing the 3' invading strand to extend heteroduplex DNA faster. Binds ssDNA in the presence of ADP but not other nucleotides, has ATPase activity that is stimulated by ssDNA and various branched DNA structures, but inhibited by SSB. Does not have RecA's homology-searching function"	0.231575876	0.257051261	0.201005788	0.007859728	0.0375118	0.264563404	0.145777838	0.075563528	5.44E-08	0.00115596	0.011855208	0.004737135	1.94E-06	1.15E-08
D18292	"RNA polymerase Rpb1, domain 3"	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D13542	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D7974	Elongation factor Tu GTP binding domain	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D7033	"DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate"	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D2285	Belongs to the dCTP deaminase family	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D5131	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	0.23046894	0.256643048	0.201005788	0.007790181	0.036531315	0.240944986	0.14465458	0.075739699	5.97E-08	0.001169872	0.011951979	0.004782127	1.19E-06	1.17E-08
D17982	Rhomboid family	0.228998735	0.262605138	0.201005788	0.007813304	0.036531315	0.218816045	0.139407238	0.080066663	6.62E-08	0.001176885	0.011855208	0.004759584	1.23E-06	1.25E-08
D5427	COG1349 Transcriptional regulators of sugar metabolism	0.228998735	0.262605138	0.201005788	0.007813304	0.036531315	0.218816045	0.139407238	0.080066663	6.62E-08	0.001176885	0.011855208	0.004759584	1.23E-06	1.25E-08
D7865	dUTPase	0.228998735	0.262605138	0.201005788	0.007813304	0.036531315	0.218816045	0.139407238	0.080066663	6.62E-08	0.001176885	0.011855208	0.004759584	1.23E-06	1.25E-08
D6917	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D5592	COG2233 Xanthine uracil permeases	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D5477	COG1597 Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D3395	"Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source. Involved in the biosynthesis of the unique nickel-containing tetrapyrrole coenzyme F430, the prosthetic group of methyl-coenzyme M reductase (MCR), which plays a key role in methanogenesis and anaerobic methane oxidation. Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of Ni- sirohydrochlorin, using L-glutamine or ammonia as the nitrogen source"	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D2530	Belongs to the peptidase S16 family	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D1353	AMP-binding enzyme C-terminal domain	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D1895	"ATPase, AAA superfamily"	0.229733022	0.269502146	0.201005788	0.007976844	0.038514013	0.240944986	0.136435311	0.084202895	6.11E-08	0.00115596	0.011568946	0.004648271	3.34E-06	1.30E-08
D12350	NAD-dependent epimerase dehydratase	0.231206489	0.263434751	0.201005788	0.007953299	0.038514013	0.264563404	0.141598961	0.079698766	5.50E-08	0.00114906	0.011663695	0.004670348	3.24E-06	1.21E-08
D10515	"Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit"	0.231206489	0.263434751	0.201005788	0.007953299	0.038514013	0.264563404	0.141598961	0.079698766	5.50E-08	0.00114906	0.011663695	0.004670348	3.24E-06	1.21E-08
D3374	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	0.231206489	0.263434751	0.201005788	0.007953299	0.038514013	0.264563404	0.141598961	0.079698766	5.50E-08	0.00114906	0.011663695	0.004670348	3.24E-06	1.21E-08
D3495	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	0.231206489	0.263434751	0.201005788	0.007953299	0.038514013	0.264563404	0.141598961	0.079698766	5.50E-08	0.00114906	0.011663695	0.004670348	3.24E-06	1.21E-08
D828	Acts both as a biotin-- acetyl-CoA-carboxylase ligase and a repressor	0.21853424	0.256235274	0.201005788	0.008000449	0.035572208	0.218816045	0.144095381	0.083629137	7.01E-08	0.001644948	0.014777195	0.006204788	2.07E-06	3.58E-08
D19935	Threonine synthase	0.21817947	0.262605138	0.201005788	0.008095479	0.036531315	0.218816045	0.139952767	0.088107697	7.09E-08	0.001635473	0.014545588	0.006120081	3.45E-06	3.76E-08
D14902	PFAM Sugar isomerase (SIS)	0.21817947	0.262605138	0.201005788	0.008095479	0.036531315	0.218816045	0.139952767	0.088107697	7.09E-08	0.001635473	0.014545588	0.006120081	3.45E-06	3.76E-08
D18743	Short repeat of unknown function (DUF308)	0.21817947	0.262605138	0.201005788	0.008095479	0.036531315	0.218816045	0.139952767	0.088107697	7.09E-08	0.001635473	0.014545588	0.006120081	3.45E-06	3.76E-08
D3651	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	0.223183036	0.269080729	0.201005788	0.008047842	0.0375118	0.218816045	0.135633118	0.088505877	6.93E-08	0.001381121	0.01293183	0.005327263	3.45E-06	2.30E-08
D14254	PFAM helix-turn-helix domain protein	0.223183036	0.269080729	0.201005788	0.008047842	0.0375118	0.218816045	0.135633118	0.088505877	6.93E-08	0.001381121	0.01293183	0.005327263	3.45E-06	2.30E-08
D8482	"FGGY family of carbohydrate kinases, C-terminal domain"	0.224265557	0.269502146	0.201005788	0.00811939	0.038514013	0.240944986	0.1367035	0.088306611	6.32E-08	0.001364966	0.012828243	0.00527778	5.47E-06	2.26E-08
D8806	FtsK/SpoIIIE family	0.224265557	0.269502146	0.201005788	0.00811939	0.038514013	0.240944986	0.1367035	0.088306611	6.32E-08	0.001364966	0.012828243	0.00527778	5.47E-06	2.26E-08
D19874	"Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides"	0.281124793	0.21816739	0.272936317	0.027616183	0.089049491	0.606572685	0.397243993	0.074387492	1.08E-06	0.01870239	0.079420373	0.045709427	0.010662436	4.43E-05
D2627	Belongs to the SUA5 family	0.280160512	0.231389157	0.272936317	0.028249155	0.093712839	0.606572685	0.378379959	0.084003273	1.10E-06	0.018519295	0.077284692	0.044646518	0.018300641	4.76E-05
D11633	metal ion binding	0.280160512	0.231389157	0.272936317	0.028249155	0.093712839	0.606572685	0.378379959	0.084003273	1.10E-06	0.018519295	0.077284692	0.044646518	0.018300641	4.76E-05
D19428	"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit"	0.273946119	0.21816739	0.272936317	0.028089781	0.089049491	0.606572685	0.397882164	0.078662475	1.12E-06	0.021432238	0.086541348	0.050752734	0.01404027	6.50E-05
D3688	"Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives"	0.273471922	0.224710551	0.272936317	0.028409288	0.091357854	0.606572685	0.388372937	0.083565749	1.13E-06	0.02132922	0.085392243	0.050170858	0.018300641	6.73E-05
D19429	"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit"	0.273471922	0.224710551	0.272936317	0.028409288	0.091357854	0.606572685	0.388372937	0.083565749	1.13E-06	0.02132922	0.085392243	0.050170858	0.018300641	6.73E-05
D18744	short-chain dehydrogenase	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D15042	PFAM UDP-N-acetylglucosamine 2-epimerase	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D14643	PFAM phosphatidate cytidylyltransferase	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D12872	O-succinylbenzoic acid--CoA ligase	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D12353	NAD-dependent lysine deacetylase and desuccinylase that specifically removes acetyl and succinyl groups on target proteins. Modulates the activities of several proteins which are inactive in their acylated form	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D12309	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D11275	Lytic transglycosylase with a strong preference for naked glycan strands that lack stem peptides	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D7782	DSBA-like thioredoxin domain	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D6995	"DNA polymerase III, delta' subunit"	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D5069	COG0252 L-asparaginase archaeal Glu-tRNAGln amidotransferase subunit D	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D1095	alkyl hydroperoxide reductase	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D3441	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate	0.629329223	0.450049957	0.375450703	0.060869778	0.228564223	0.67675905	0.340504666	0.091361164	8.61E-05	0.001287968	0.011638398	0.004931642	0.001692326	5.32E-08
D16128	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D13763	PFAM aminoacyl-tRNA synthetase class Ib	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D9560	"Group II intron, maturase-specific domain"	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D5935	Competence protein	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D5336	COG1108 ABC-type Mn2 Zn2 transport systems permease components	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D3962	cell wall organization	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D3542	Catalyzes the formation of 5-methyl-uridine at position equivalent to 747 (m5U747) in 23S rRNA	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D3392	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D2341	Belongs to the GHMP kinase family. GalK subfamily	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D2490	Belongs to the nlpA lipoprotein family	0.630251498	0.437672472	0.375450703	0.060142245	0.223006917	0.67675905	0.351192683	0.08499984	8.52E-05	0.001298617	0.011905071	0.005029361	0.001098951	4.98E-08
D16056	Precorrin-8X methylmutase	0.572408787	0.156870405	0.375450703	0.050204456	0.096009387	0.67675905	0.318729312	0.048809613	0.121881321	0.000990229	0.013885458	0.010820091	0.001692326	2.62E-08
D6469	Cytotoxic translational repressor of toxin-antitoxin stability system	0.572408787	0.156870405	0.375450703	0.050204456	0.096009387	0.67675905	0.318729312	0.048809613	0.121881321	0.000990229	0.013885458	0.010820091	0.001692326	2.62E-08
D14318	PFAM Isochorismatase	0.572408787	0.156870405	0.375450703	0.050204456	0.096009387	0.67675905	0.318729312	0.048809613	0.121881321	0.000990229	0.013885458	0.010820091	0.001692326	2.62E-08
D13434	Peptidase family M13	0.227717654	0.113641544	0.201005788	0.008904804	0.036531315	0.548651005	0.184408625	0.0475012	7.46E-05	0.001125201	0.014660999	0.009112666	0.040128429	2.01E-08
D15732	phosphoserine phosphatase	0.496087026	0.21816739	0.272936317	0.019346559	0.089049491	0.606572685	0.140770989	0.055395492	0.004850163	2.98E-05	0.001333353	0.000712707	0.01404027	2.76E-13
D17140	"Psort location CytoplasmicMembrane, score"	0.294680569	0.04039156	0.081080659	0.001222894	0.01347329	0.045360196	0.122039251	0.273549864	0.000690723	0.001273638	0.017800128	0.010087147	0.00160254	6.61E-09
D11330	Major facilitator superfamily	0.332376719	0.072106608	0.109962376	0.004037468	0.017342058	0.016982974	0.058918164	0.166597419	0.000119711	0.000843142	0.012568378	0.006724223	0.000573823	2.68E-09
D1248	Ami_3	0.351017637	0.074295664	0.109962376	0.00392067	0.018219389	0.019430536	0.05732272	0.155874147	0.000109024	0.000534671	0.009483698	0.004833337	0.00042433	5.65E-10
D12248	N-acetylmuramoyl-L-alanine amidase	0.351421139	0.072237796	0.109962376	0.003878946	0.017776102	0.019430536	0.059033486	0.150086777	0.000108386	0.000537538	0.009616439	0.00489042	0.000316953	5.38E-10
D21347	Transposase	0.612767049	0.126960102	0.148682905	0.009063272	0.040703157	0.008263961	0.046696906	0.198475858	0.004857961	6.68E-05	0.002358497	0.001106396	9.23E-05	7.40E-13
D21362	Transposase domain (DUF772)	0.612767049	0.126960102	0.148682905	0.009063272	0.040703157	0.008263961	0.046696906	0.198475858	0.004857961	6.68E-05	0.002358497	0.001106396	9.23E-05	7.40E-13
D17132	"Psort location Cytoplasmic, score 8.87"	0.563658119	0.18509908	0.109962376	0.00423524	0.039402174	0.019609876	0.018624916	0.168616101	0.010769096	0.000388182	0.000143756	3.36E-05	0.000583951	6.84E-23
D17141	"Psort location CytoplasmicMembrane, score 10.00"	0.289322233	0.086298753	0.081080659	0.001499994	0.013561593	0.069085868	0.028617755	0.098970483	0.000450118	0.001641871	0.001090939	0.000349784	0.00153284	2.85E-16
