		Acinetobacter baumannii	Streptococcus mutans	Lachnoanaerobaculum umeaense	Candidatus Methanomethylophilus alvus	Acinetobacter tandoii	Yarrowia lipolytica	Human betaherpesvirus 7	Fusobacterium nucleatum	Streptococcus constellatus	Gemella morbillorum	Zymoseptoria tritici	Thermothelomyces thermophilus	Methanobrevibacter_A smithii_A	Paracoccus pantotrophus
D18335	RNA-directed DNA polymerase activity	0.21799474	0.179694306	0.210722231	0.402998881	0.174797607	-0.336084275	0.20197412	-0.088290046	0.107218719	-0.052295918	0.344655803	0.087809197	0.281270665	0.088529404
D17133	"Psort location Cytoplasmic, score 8.96"	0.341842591	0.108134474	0.345300743	0.407310769	0.277916826	-0.337398622	0.04535451	0.084805557	0.04770345	0.046008201	0.143689412	-0.03688428	0.162387263	-0.03740894
D17141	"Psort location CytoplasmicMembrane, score 10.00"	0.337883828	0.12080648	0.287550645	0.460516741	0.330403915	-0.262702461	0.048210508	0.054198571	0.115969048	0.036905142	0.222061283	0.027346665	0.191041881	-0.012447967
D4295	coenzyme binding	0.374082015	0.048608691	0.200788016	0.358959902	0.326948209	-0.265960974	0.066406519	-0.097874475	0.12371704	0.019293203	0.200066973	0.00290718	0.089236848	-0.048863348
D8944	GDSL-like Lipase/Acylhydrolase family	0.339211353	0.047652793	0.173578012	0.322800544	0.275365586	-0.31630608	0.038211518	-0.021998403	0.026018747	0.012383	0.161744199	0.009809254	0.184438847	0.017327396
D580	ABC-type multidrug transport system ATPase component	0.272646512	0.145744721	0.205346356	0.274421406	0.178187931	-0.243419786	0.01867783	-0.012557293	0.014629646	-0.005226995	0.210942212	0.027011513	0.118106391	0.013298531
D13278	Part of the RFC clamp loader complex which loads the PCNA sliding clamp onto DNA	0.346483466	0.117121382	0.259668983	0.278024456	0.200986971	-0.185315105	0.012435105	-0.004041782	0.009155327	0.015805437	0.2616142	0.01291071	0.138383227	-0.010252316
D6006	"Conjugation system ATPase, TraG family"	0.344898868	0.024851222	0.196889607	0.299872116	0.27826128	-0.196718534	-0.063829928	0.041272657	-0.002942323	0.00110496	0.277517907	0.032744987	0.017014989	0.03524714
D3659	Catalyzes the oxidation of L-aspartate to iminoaspartate	0.384837524	0.077186855	0.164192484	0.238838175	0.174968122	-0.261643102	-0.005940852	0.002457546	-0.036630895	-0.007679474	0.295672964	-0.010107108	0.052918813	-0.009421465
D13309	PAS fold	0.355527295	0.05815786	0.195192692	0.29006682	0.229775733	-0.203571792	0.002681047	-0.11617931	-0.076004735	-0.030577225	0.292889469	0.04315934	0.061084158	0.044813516
D1282	amino acid carrier protein	0.360840887	0.05786633	0.270345242	0.339504482	0.241220108	-0.24362614	-0.116539995	0.106580601	-0.04153629	0.039358853	0.176499964	0.006554655	0.235885633	0.095143798
D2187	Belongs to the ATCase OTCase family	0.396657143	0.021429807	0.246258801	0.331899111	0.173118703	-0.143354379	-0.040215705	-0.059299545	-0.004295258	-0.005271935	0.185311658	0.031601297	0.148595221	-0.041864006
D15934	"Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis"	0.320520356	0.01518715	0.228421212	0.303044269	0.215271769	-0.177133812	-0.04229704	-0.057812661	-0.077951863	-0.078767569	0.151889057	0.054207199	0.149643912	-0.049534479
D1895	"ATPase, AAA superfamily"	0.395584497	0.010715425	0.228951607	0.31609121	0.162746756	-0.146169018	-0.095122146	-0.048313644	0.009347945	-0.069493515	0.111112899	0.03173204	0.206693082	0.041521729
D11463	MATE efflux family protein	0.292318566	0.038744646	0.223629151	0.321241226	0.140704911	-0.208252798	-0.063911053	-0.030774409	-0.025975792	-0.024693171	0.056275835	0.071357268	0.156602644	0.020947116
D10786	Isochorismate synthase	0.249678175	0.19884726	0.136034155	0.077066766	0.060290799	-0.205145296	-0.083318617	0.184302503	0.105178732	0.111508846	0.043894128	-0.139731869	-0.047824927	-0.096881164
D220	"3-isopropylmalate dehydratase, large subunit"	0.243690648	0.140633401	0.054105223	0.09616788	0.037022359	-0.273416214	-0.0462108	0.146437779	0.085511899	0.06939293	-0.017412942	-0.13611019	0.00933906	-0.054660771
D7921	eIF-2 functions in the early steps of protein synthesis by forming a ternary complex with GTP and initiator tRNA	0.250705092	0.131066778	0.125850015	0.135795895	0.050947187	-0.2766293	-0.0500617	0.193047709	0.043036711	0.093945216	0.084496616	-0.138546887	0.053512422	-0.052155312
D12708	non-ribosomal peptide synthetase	0.206334748	0.202076933	0.011738977	0.044480869	0.099194787	-0.150306102	-0.02984453	0.068144325	0.015608314	0.098411583	-0.078977642	-0.151368596	-0.112886661	0.052261578
D19856	Thioesterase	0.232864657	0.124068314	0.027912678	0.060363615	0.099194787	-0.150306102	-0.04127435	0.066371534	-0.022222006	0.065033618	-0.0832008	-0.151368596	-0.074203703	-0.02148302
D5413	"COG1294 Cytochrome bd-type quinol oxidase, subunit 2"	0.293464556	0.140619129	0.085859499	0.082750989	0.073521853	-0.246200579	-0.02757094	0.165718751	0.016559042	0.047717245	0.028805724	-0.106678599	-0.016021501	-0.007201431
D221	"3-isopropylmalate dehydratase, small subunit"	0.293925978	0.131084199	0.070068296	0.08371118	0.066822297	-0.242660737	-0.035620849	0.147876544	0.003060279	0.036026312	0.026317957	-0.115712643	-0.014374046	-0.010605744
D5066	"COG0243 Anaerobic dehydrogenases, typically selenocysteine-containing"	0.289363025	0.126190164	0.070564354	0.088337554	0.062317423	-0.24429451	-0.039645804	0.138256552	-0.002473376	0.030927076	0.030769751	-0.111195621	-0.010667272	-0.012918931
D17813	Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process	0.289311756	0.130746679	0.075111559	0.086679043	0.066937807	-0.247743588	-0.039645804	0.143354325	0.00180263	0.035072797	0.026841697	-0.110907301	-0.009266935	-0.013835477
D4224	CoA-binding protein	0.357859323	0.174136766	0.038284983	0.124646601	0.137645815	-0.210283425	-0.0654653	0.091685862	0.013997961	0.096404411	0.037101677	-0.140523829	0.013476619	0.024240319
D5368	"COG1174 ABC-type proline glycine betaine transport systems, permease component"	0.351952673	0.124023941	0.005999921	0.099473729	0.103993555	-0.218848358	-0.01142982	0.1039028	-0.006701875	0.043101396	-0.016502448	-0.156826963	0.026423969	0.042690617
D1049	Aldehyde dehydrogenase	0.265126399	0.119562611	0.084559187	0.08353619	0.138032616	-0.148453237	-0.0423599	0.068636563	0.004050986	0.046784202	0.015199787	-0.146592583	0.011427542	0.010460293
D1130	Allophanate hydrolase subunit 2	0.306388094	0.141950836	0.058434017	0.096168649	0.073986069	-0.155842942	-0.019896353	0.09711431	-0.023500653	0.070658383	0.024283158	-0.087359138	-0.049945633	0.005829794
D16371	Protein of unknown function (DUF1097)	0.304500803	0.146033198	0.061129634	0.094562013	0.077752191	-0.154792852	-0.019896353	0.094519983	-0.023324288	0.074015801	0.030250663	-0.084377252	-0.051331809	0.002341098
D5500	COG1732 Periplasmic glycine betaine choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	0.226931354	0.133333399	0.151787741	0.079466443	0.121522676	-0.18016617	-0.082023415	0.123342507	0.01700904	0.042947861	0.043969558	-0.103099366	-0.016559154	-0.039191131
D10669	"Involved in the import of queuosine (Q) precursors, required for Q precursor salvage"	0.242170034	0.135184059	0.162711176	0.12823776	0.115929715	-0.157962234	-0.0423599	0.126574476	0.009626105	0.072962729	0.027998508	-0.013171954	-0.038223159	-0.013759147
D9572	GTP cyclohydrolase	0.178724221	0.141547308	0.13596143	0.057131353	0.048918311	-0.133651743	-0.02757094	0.150425431	0.016642885	0.0742084	0.009820133	-0.045554645	-0.103254248	-0.045128968
D14232	PFAM GTP cyclohydrolase I	0.19012254	0.128866519	0.149475975	0.034471625	0.066499469	-0.126038561	-0.076166804	0.170715398	0.058250544	0.048415649	0.012388846	-0.137639947	-0.01730772	0.005157172
D3647	Catalyzes the NADPH-dependent reduction of 7-cyano-7- deazaguanine (preQ0) to 7-aminomethyl-7-deazaguanine (preQ1)	0.104652576	0.117261777	0.175565121	0.082450491	0.016908719	-0.130260226	-0.179066851	0.177550399	0.017888512	0.087162597	0.028833661	-0.077606486	-0.019150985	-0.092033872
D15343	Phage regulatory protein Rha (Phage_pRha)	0.193674046	0.138465641	0.168008016	0.081550501	0.045110952	-0.074851276	-0.134116251	0.21255075	0.014419387	0.05840018	-0.012666521	-0.00255388	-0.11864436	-0.086580621
D1412	ankyrin repeats	0.280555128	0.121719963	0.150866759	0.0505776	0.127741037	-0.16414222	-0.008951993	0.089442183	-0.012596266	0.027947315	0.129863436	-0.014024982	-0.094357573	-0.046218757
D2646	Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. CysN NodQ subfamily	0.253959804	0.136737946	0.123510492	0.069117741	0.067474384	-0.203693797	-0.083318617	0.194164111	0.010353997	0.026519032	0.1557815	-0.056161709	-0.098321024	-0.031563445
D12872	O-succinylbenzoic acid--CoA ligase	0.251097509	0.144710317	0.106232916	0.055057469	0.121731727	-0.192046993	-0.0577635	0.129327805	0.002486744	0.057434103	0.109968785	-0.061698995	-0.06261505	-0.008873502
D12017	Molybdopterin oxidoreductase Fe4S4 domain	0.228543327	0.208405423	0.173605143	0.022179718	0.050746894	-0.095678024	-0.079742711	0.099017853	-0.014562636	0.080477895	0.154482513	-0.027216336	-0.095137574	-0.008685764
D7761	DoxX family	0.247761969	0.13813074	0.1249008	0.040024713	0.032491264	-0.19000625	-0.0577635	0.14596578	0.005133923	0.032544669	0.104957867	-0.140983583	-0.061669323	-0.065141942
D21192	Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor	0.224658447	0.167678286	0.164688706	0.044492782	0.017571806	-0.142157327	-0.0539126	0.151197105	0.003810333	0.070305212	0.136505775	-0.081284518	-0.118058333	-0.079590091
D2260	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. HemL subfamily	0.192035608	0.118558696	0.174192764	0.033114474	0.071527978	-0.137005448	-0.069014992	0.08079214	-0.025922237	-0.012928028	0.08992092	-0.038401716	-0.005415523	0.006708201
D3542	Catalyzes the formation of 5-methyl-uridine at position equivalent to 747 (m5U747) in 23S rRNA	0.154146107	0.081699772	0.131703504	0.062532089	0.017516549	-0.149061119	-0.0423599	0.058960578	-0.022541129	0.007199095	0.109425936	-0.081652321	-0.055640309	-0.054744286
D5488	COG1651 Protein-disulfide isomerase	0.259370578	0.081215669	0.143402311	0.105184538	0.073868382	-0.174677609	-0.047695713	0.054225511	-0.061331337	0.018116799	0.092876638	-0.02513194	-0.00761948	-0.094360569
D10473	Inositol monophosphatase	0.202718179	0.114883255	0.14203815	0.052548624	0.087151985	-0.238939364	-0.059502247	0.118029902	-0.019242026	0.07242574	0.065991295	-0.014079653	-0.046417047	-0.139358602
D3715	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	0.235041586	0.171514524	0.162380438	0.086044119	0.074781672	-0.161993456	-0.153899607	0.067011662	0.067875353	0.05843001	0.180321799	0.00513195	0.017883243	-0.009866664
D9544	Gram-negative bacterial TonB protein C-terminal	0.242462133	0.166470483	0.162682698	0.037576226	0.045000249	-0.144527986	-0.106557595	0.055463356	0.131629176	0.057857724	0.09965215	-0.089362719	-0.090669791	-0.028745813
D22499	zinc metalloprotease	0.294970648	0.200690503	0.102179446	0.07107857	0.102723418	-0.150074167	-0.117344516	0.093437579	0.110253803	0.094021414	0.133792861	-0.028371915	-0.086085093	-0.0208929
D19699	Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps	0.329309841	0.200220134	0.112560392	0.004102183	0.080045228	-0.111517405	-0.048196383	-0.025247094	0.0354618	0.051662303	0.126402858	0.035232729	-0.065152487	0.009751376
D2490	Belongs to the nlpA lipoprotein family	0.289477805	0.199553712	0.098085839	0.073764455	0.106219427	-0.116283379	-0.070914149	0.05261252	0.0820368	0.149936095	0.02361105	-0.015429536	-0.066805008	-0.04200197
D2559	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	0.301742426	0.2101313	0.127377242	0.050840633	0.119188504	-0.126789218	-0.091656859	0.085619565	0.062909145	0.099296846	0.020929958	0.020437585	-0.026417284	0.014166237
D78	1-aminocyclopropane-1-carboxylate deaminase	0.233964125	0.134434618	0.066724312	-0.024785723	0.180581762	-0.116585876	0.002723986	0.07016286	0.005907943	0.062707781	0.068258473	0.015179806	-0.092475704	0.034011954
D1250	Amidase	0.280882714	0.08462027	0.088064064	0.09405707	0.196202794	-0.076752052	0.08685252	0.003891491	-0.031084354	0.08216953	0.079092402	0.096203714	-0.088368684	0.040785606
D3678	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	0.398534404	0.232619319	0.107505857	0.076025951	0.162256843	-0.165396166	-0.060231381	0.030274178	0.062186564	0.119817293	0.090156243	-0.041303865	-0.069358454	-0.022067458
D22185	Virulence factor BrkB	0.408189541	0.200421546	0.136511597	0.141647746	0.18641402	-0.204096991	-0.086894523	0.11768186	0.026816107	0.076113305	0.065666701	-0.059449016	-0.065425378	-0.035014485
D12353	NAD-dependent lysine deacetylase and desuccinylase that specifically removes acetyl and succinyl groups on target proteins. Modulates the activities of several proteins which are inactive in their acylated form	0.342358872	0.158232759	0.029484974	0.030044633	0.163782496	-0.162260821	-0.05506787	0.082009876	-0.029199185	0.063383768	0.047708121	-0.026389883	-0.124126752	-0.037352223
D1654	aspartic-type endopeptidase activity	0.337072282	0.18044833	0.14015403	0.069906038	0.189360926	-0.140327138	-0.017739228	0.079092576	0.011752244	0.099672088	0.133566553	-0.029676904	-0.093299592	-0.014974648
D21860	Uncharacterised protein family (UPF0014)	0.349758071	0.137750212	0.086603587	0.093400378	0.163850351	-0.115771001	-0.039645804	0.084647707	-0.005324046	0.085236017	0.078255551	-0.033204915	-0.116022025	-0.046918414
D187	3-beta hydroxysteroid dehydrogenase isomerase family protein	0.135453518	0.078141739	0.009521614	0.084784484	0.077812935	-0.154458732	-0.02603459	-0.066717445	0.027733417	0.020188109	0.022378146	-0.089835619	-0.037686644	0.143243087
D210	3-hydroxyacyl-CoA dehydrogenase	0.1388881	0.007720762	0.007771587	0.156423811	0.045799552	-0.184298719	0.067552157	-0.097556586	-0.038358287	0.013929621	0.082489119	-0.027630718	0.019728275	0.076858909
D715	Acetyl-CoA acetyltransferase	0.165445514	0.022065348	0.006655455	0.115833927	0.057928059	-0.18938157	0.067015496	-0.090567703	-0.060492904	0.013473592	-0.016803339	-0.113213865	0.007784225	0.05390162
D8947	Gene 25-like lysozyme	0.195576147	0.157111146	0.11028287	0.077977739	0.072641519	-0.167822901	0.00280684	-0.068874875	-0.000280651	0.048274873	0.095180322	-0.047812789	0.022919922	0.055588814
D6469	Cytotoxic translational repressor of toxin-antitoxin stability system	0.227307259	0.103577873	0.123912035	0.084830677	0.057743829	-0.176111825	0.030229565	-0.114695827	-0.079575801	0.039287624	0.091532781	-0.118915388	0.000197027	-0.05040149
D6723	Dienelactone hydrolase family	0.226365323	0.069053891	0.145094019	0.160940628	0.086346457	-0.115531817	0.041659748	-0.07333981	-0.020403135	0.017354598	0.104201829	-0.109819393	0.00852588	0.020800211
D36	(Acyl-carrier-protein) S-malonyltransferase	0.23108473	0.019645856	0.109798236	0.194442778	0.024632897	-0.191599004	0.045132506	0.032553961	0.019247408	-0.016498544	0.131372559	-0.058781592	-0.049743279	-0.020536973
D5583	COG2202 FOG PAS PAC domain	0.241590278	0.08123882	0.074219541	0.078416021	0.03943811	-0.264665716	0.072472607	-0.055044855	-0.041641534	-0.018803436	0.128270641	-0.098138867	-0.034155854	0.010628348
D5991	Condensation domain	0.158755223	0.095590552	0.045698018	0.147364753	-0.020501798	-0.200301072	0.003071018	-0.069944431	0.140413143	0.066146377	0.09128819	-0.037902671	0.016227651	-0.085097495
D9100	Glutamate-1-semialdehyde aminotransferase	0.237019567	0.114718751	0.029465198	0.048710305	0.020887241	-0.150450561	-0.0500617	-0.022065967	0.044600953	0.068480648	0.040442289	-0.050113193	-0.040745099	-0.050192702
D15732	phosphoserine phosphatase	0.302449061	0.147507948	0.02831447	0.058802885	0.028756955	-0.255703009	-0.0199847	0.017201517	0.099701129	0.046904512	-0.003451474	-0.03671411	-0.0427379	-0.074416694
D10639	"Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell"	0.250953554	0.089659311	0.106561312	0.062836072	0.121094712	-0.231715805	0.019727083	0.030644035	0.055680667	0.035690197	0.035809388	-0.083121891	-0.158806566	-0.028694041
D15736	phosphoserine phosphatase SerB	0.202403334	0.158796778	0.045144587	0.069829279	0.113871051	-0.293735574	0.029562992	0.032112171	0.078488429	0.074414989	-0.008512828	-0.01878955	-0.008450095	0.02361105
D21294	transport system periplasmic component	0.265927445	0.062329321	-0.010923646	0.07727745	0.005602408	-0.185856468	-0.002468261	0.021039672	-0.070626876	-0.005500655	0.035670259	-0.127463605	-0.022731402	0.001946535
D2462	Belongs to the monovalent cation proton antiporter 2 (CPA2) transporter (TC 2.A.37) family	0.255466413	0.065245862	-0.016085875	0.07080522	0.005602408	-0.185856468	-0.011443756	0.016180837	-0.075114089	-0.005084639	0.029830653	-0.127463605	-0.029068641	-0.000973268
