		Acinetobacter baumannii	Yarrowia lipolytica	Human betaherpesvirus 7	Paracoccus pantotrophus	Acinetobacter tandoii	Zymoseptoria tritici	Methanobrevibacter_A smithii_A	Fusobacterium nucleatum	Gemella morbillorum	Thermothelomyces thermophilus	Candidatus Methanomethylophilus alvus	Lachnoanaerobaculum umeaense	Streptococcus mutans	Streptococcus constellatus
D10739	Iron-only hydrogenase maturation rSAM protein HydE	-0.154101576	-0.16082888	-0.141410249	-0.29106743	-0.263374858	0.191165776	0.12969706	0.216793797	0.520607275	0.278203358	0.208082349	0.237244967	0.637588782	0.475117942
D9305	Glycoside hydrolase family 43	-0.154101576	-0.16082888	-0.141410249	-0.29106743	-0.263374858	0.191165776	0.12969706	0.216793797	0.520607275	0.278203358	0.208082349	0.237244967	0.637588782	0.475117942
D2642	Belongs to the TPP enzyme family	-0.154101576	-0.16082888	-0.141410249	-0.29106743	-0.263374858	0.191165776	0.12969706	0.216793797	0.520607275	0.278203358	0.208082349	0.237244967	0.637588782	0.475117942
D5525	COG1914 Mn2 and Fe2 transporters of the NRAMP family	-0.154101576	-0.16082888	-0.141410249	-0.29106743	-0.263374858	0.191165776	0.12969706	0.216793797	0.520607275	0.278203358	0.208082349	0.237244967	0.637588782	0.475117942
D22499	zinc metalloprotease	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D21200	"Transfers the gamma-phosphate of ATP to the 4'-position of a tetraacyldisaccharide 1-phosphate intermediate (termed DS-1- P) to form tetraacyldisaccharide 1,4'-bis-phosphate (lipid IVA)"	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D15529	Phosphoadenosine phosphosulfate reductase family	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D13817	PFAM B3 4 domain	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D10639	"Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell"	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D8927	GCN5-related N-acetyl-transferase	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D6760	Dihydroneopterin aldolase	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D3596	"Catalyzes the hydrolysis of UDP-3-O-myristoyl-N- acetylglucosamine to form UDP-3-O-myristoylglucosamine and acetate, the committed step in lipid A biosynthesis"	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D3273	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D2290	Belongs to the dicarboxylate amino acid cation symporter (DAACS) (TC 2.A.23) family	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D2989	Biotin-requiring enzyme	-0.151476807	-0.162889877	-0.141410249	-0.292015753	-0.263374858	0.182847986	0.127051681	0.223661605	0.523145275	0.284614083	0.212697673	0.242532896	0.649972683	0.485730296
D11331	Major facilitator Superfamily	-0.152581973	-0.158767882	-0.141410249	-0.291744804	-0.263374858	0.199483567	0.13263637	0.216335944	0.519338275	0.284171964	0.21348326	0.24293966	0.648515753	0.483435733
D3650	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid	-0.152581973	-0.158767882	-0.141410249	-0.291744804	-0.263374858	0.199483567	0.13263637	0.216335944	0.519338275	0.284171964	0.21348326	0.24293966	0.648515753	0.483435733
D5545	COG2027 D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 4)	-0.152581973	-0.158767882	-0.141410249	-0.291744804	-0.263374858	0.199483567	0.13263637	0.216335944	0.519338275	0.284171964	0.21348326	0.24293966	0.648515753	0.483435733
D21179	"transferase activity, transferring acyl groups other than amino-acyl groups"	-0.133893547	-0.14198245	-0.164633719	-0.313593567	-0.306628285	0.136616737	0.048507219	0.135260448	0.418890465	0.210877263	0.144907263	0.171815525	0.532712057	0.388687766
D11038	LemA family	-0.133893547	-0.14198245	-0.164633719	-0.313593567	-0.306628285	0.136616737	0.048507219	0.135260448	0.418890465	0.210877263	0.144907263	0.171815525	0.532712057	0.388687766
D11826	MFS_1 like family	-0.133893547	-0.14198245	-0.164633719	-0.313593567	-0.306628285	0.136616737	0.048507219	0.135260448	0.418890465	0.210877263	0.144907263	0.171815525	0.532712057	0.388687766
D5141	COG0471 Di- and tricarboxylate transporters	-0.146921027	-0.204937518	-0.164633719	-0.330154524	-0.259584607	0.15114244	0.053640259	0.134460878	0.416674358	0.221300487	0.154339097	0.181760402	0.55179428	0.403213469
D22305	X-Pro dipeptidyl-peptidase (S15 family)	-0.1487304	-0.204937518	-0.164633719	-0.329444769	-0.259584607	0.15114244	0.053511933	0.131662386	0.416120331	0.215895853	0.149966156	0.176965551	0.541617095	0.394948845
D11329	major facilitator superfamily	-0.02092908	-0.162889877	-0.141410249	-0.230510231	-0.201485565	0.45819554	0.150419197	0.113013592	0.302550764	0.278424418	0.207689556	0.237041585	0.638317246	0.476265224
D9544	Gram-negative bacterial TonB protein C-terminal	-0.082818373	-0.162889877	-0.141410249	-0.295538096	-0.210326893	0.182847986	0.04695548	0.113013592	0.302550764	0.278424418	0.207689556	0.237041585	0.638317246	0.476265224
D11839	Mga helix-turn-helix domain	-0.083370956	-0.16082888	-0.141410249	-0.295402621	-0.210326893	0.191165776	0.049747824	0.109350761	0.300647264	0.278203358	0.208082349	0.237244967	0.637588782	0.475117942
D17303	"Putative binding domain, N-terminal"	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D14567	PFAM peptidase M16 domain protein	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D7735	"Domain present in PSD-95, Dlg, and ZO-1/2."	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D6612	Dehydrogenase	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D3581	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D1648	aspartate-semialdehyde dehydrogenase	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D1050	Aldehyde dehydrogenase family	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D1257	amidohydrolase	-0.157415386	-0.146016043	-0.164633719	-0.332816107	-0.263504913	0.136616737	0.18613683	0.221880439	0.625958	0.392801127	0.309321273	0.344962952	0.532712057	0.632869835
D17893	Response regulator receiver domain	-0.157897886	-0.14421644	-0.164633719	-0.332697814	-0.263504913	0.143879589	0.188575024	0.218682162	0.624295919	0.392608104	0.309664249	0.345140539	0.532075983	0.631868063
D13566	peptidoglycan catabolic process	-0.157897886	-0.14421644	-0.164633719	-0.332697814	-0.263504913	0.143879589	0.188575024	0.218682162	0.624295919	0.392608104	0.309664249	0.345140539	0.532075983	0.631868063
D3514	catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins) by CheR	-0.157897886	-0.14421644	-0.164633719	-0.332697814	-0.263504913	0.143879589	0.188575024	0.218682162	0.624295919	0.392608104	0.309664249	0.345140539	0.532075983	0.631868063
D12570	nicotinamide riboside transmembrane transporter activity	-0.157897886	-0.14421644	-0.164633719	-0.332697814	-0.263504913	0.143879589	0.188575024	0.218682162	0.624295919	0.392608104	0.309664249	0.345140539	0.532075983	0.631868063
D22344	xylanase chitin deacetylase	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D21338	"Transporter, major facilitator family protein"	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D19452	Sugar (and other) transporter	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D16269	Protein conserved in bacteria	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D13267	"Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane"	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D11766	Methylenetetrahydrofolate reductase	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D336	"5'-3' exonuclease, N-terminal resolvase-like domain"	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D1031	Alanine-glyoxylate amino-transferase	-0.159586633	-0.146140153	-0.164633719	-0.332461229	-0.264831786	0.143879589	0.186521808	0.218948685	0.623926568	0.387010447	0.304605356	0.339812926	0.532075983	0.624354768
D22254	WD40-like Beta Propeller Repeat	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D22185	Virulence factor BrkB	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D21425	Tricorn protease homolog	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D17585	Raffinose synthase or seed imbibition protein Sip1	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D14692	PFAM PKD domain containing protein	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D10898	"Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis"	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D10580	Involved in DNA repair and RecF pathway recombination	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D9524	GntP family permease	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D6300	Cys/Met metabolism PLP-dependent enzyme	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D6006	"Conjugation system ATPase, TraG family"	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D5438	COG1414 Transcriptional regulator	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D3781	Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC)	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D3302	carboxypeptidase activity	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D3299	CarboxypepD_reg-like domain	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D2260	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. HemL subfamily	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D775	Acid phosphatase homologues	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D1166	"Alpha mannosidase, middle domain"	-0.159104134	-0.147939756	-0.164633719	-0.332579522	-0.264831786	0.136616737	0.184083615	0.222146962	0.625588648	0.387203469	0.30426238	0.339635339	0.532712057	0.625356541
D20950	"TonB-linked outer membrane protein, SusC RagA family"	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D20941	TonB-dependent receptor	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D19889	Thioredoxin-like	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D19572	SusD family	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D19494	Sulfatase	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D17609	receptor	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D16457	Protein of unknown function (DUF1524)	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D10908	kinase activity	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D10395	"Important for reducing fluoride concentration in the cell, thus reducing its toxicity"	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D9804	"helix_turn_helix, Lux Regulon"	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D5583	COG2202 FOG PAS PAC domain	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D5389	"COG1215 Glycosyltransferases, probably involved in cell wall biogenesis"	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
D5169	COG0526 Thiol-disulfide isomerase and thioredoxins	-0.158983509	-0.149863469	-0.164633719	-0.333052692	-0.266158659	0.136616737	0.182158725	0.225211977	0.625773324	0.387010447	0.303576429	0.339102578	0.542889243	0.62610787
