		Acinetobacter baumannii	Streptococcus mutans	Lachnoanaerobaculum umeaense	Candidatus Methanomethylophilus alvus	Acinetobacter tandoii	Yarrowia lipolytica	Human betaherpesvirus 7	Fusobacterium nucleatum	Streptococcus constellatus	Gemella morbillorum	Zymoseptoria tritici	Thermothelomyces thermophilus	Methanobrevibacter_A smithii_A	Paracoccus pantotrophus
D9978	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"	0.003756801	0.869304329	0.133590897	0.000798908	0.014427357	0.086358922	0.789214408	0.394547354	0.663163343	0.614802803	0.056947822	0.882622673	0.230705942	0.876250774
D17132	"Psort location Cytoplasmic, score 8.87"	0.005381319	0.71465984	0.098494767	8.90E-05	0.076022072	0.085443443	0.794455047	0.12672179	0.649734188	0.970550273	0.229970733	0.716639089	0.003264728	0.718524724
D15290	Phage integrase family	0.003047894	0.794279247	0.05743598	1.50E-05	0.009981606	0.014132701	0.803232662	0.260119933	0.787719157	0.846519559	0.161862167	0.805687997	0.023668969	0.924283085
D18896	"Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules"	0.030412877	0.901365329	0.082529368	0.000298708	0.022338435	0.014045394	0.991696176	0.219488838	0.785829045	0.530401814	0.465738833	0.8281194	0.038094974	0.646443388
D5701	COG3547 Transposase and inactivated derivatives	0.183195781	0.331530448	0.235392556	0.000292325	0.194408452	0.037068749	0.819321374	0.548322854	0.59183473	0.560809977	0.473919089	0.786990417	0.002037267	0.620549093
D5684	COG3436 Transposase and inactivated derivatives	0.549114854	0.785943566	0.061192201	0.00209169	0.085586507	0.193418558	0.570924754	0.348539005	0.907366081	0.670576558	0.848166929	0.805505678	0.011958836	0.903931074
D5106	"COG0395 ABC-type sugar transport system, permease component"	0.110694251	0.888796995	0.079146893	0.001689168	0.037923482	0.25541682	0.960559291	0.118676342	0.844367657	0.870727272	0.541903727	0.751220125	0.012334076	0.935774688
D17954	Reverse transcriptase	0.118210231	0.971932247	0.105701854	0.003202238	0.057416495	0.263786919	0.695892722	0.293817396	0.422228786	0.927349684	0.243586581	0.781729537	0.010048003	0.785417019
D5370	"COG1175 ABC-type sugar transport systems, permease components"	0.013811189	0.661771007	0.32431313	0.002714144	0.027518405	0.095115129	0.671956778	0.146846309	0.302147577	0.325884751	0.447068177	0.888995015	0.056544855	0.762306638
D5030	COG0067 Glutamate synthase domain 1	0.001896633	0.645134889	0.417472563	0.026531627	0.060773905	0.072844396	0.552795653	0.118220239	0.154344772	0.320429647	0.843304229	0.900720737	0.208699997	0.885064069
D9952	His Kinase A (phospho-acceptor) domain	0.007815991	0.628656702	0.111221285	0.023739447	0.158762299	0.09490007	0.725583796	0.273815789	0.108382768	0.330376805	0.28191676	0.708543563	0.108732476	0.971897303
D17580	Radical SAM superfamily	0.060387575	0.979435085	0.063254351	0.003430905	0.05619986	0.370168914	0.443027691	0.118196245	0.175043805	0.498365389	0.307746602	0.54962247	0.162904738	0.574814801
D8093	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	0.037333116	0.944004157	0.031519589	0.006313751	0.034992151	0.031154075	0.222365928	0.457172456	0.188565051	0.512254547	0.722832696	0.887961901	0.170004266	0.428625808
D21311	Transporter associated domain	0.089125563	0.82271028	0.134727254	0.014722891	0.074653071	0.176684384	0.314877693	0.336974702	0.249905522	0.344089926	0.723563966	0.872576578	0.276186524	0.165312697
D9967	Histidine kinase	0.005908756	0.818439383	0.22202734	0.002311688	0.052902919	0.01812286	0.62558778	0.12395968	0.789510036	0.904031003	0.246611656	0.99473226	0.333317665	0.603405981
D1332	Aminotransferase class I and II	0.003669525	0.934259917	0.211228399	0.003212719	0.062012145	0.24065399	0.463740048	0.171668135	0.806070268	0.527390116	0.222009938	0.935716121	0.342167693	0.815372895
D9800	"helix_turn_helix, arabinose operon control protein"	0.021092871	0.462214653	0.197790304	0.006829426	0.045332768	0.069391697	0.329085737	0.247405645	0.483816282	0.905108368	0.24678734	0.767643002	0.48174915	0.926265694
D2137	Belongs to the 'phage' integrase family. XerC subfamily	0.100420894	0.993612679	0.205808504	0.002015279	0.038096351	0.06024789	0.708278793	0.123517988	0.806843013	0.713497046	0.628111973	0.971102414	0.154434783	0.194234291
D5662	COG3250 Beta-galactosidase beta-glucuronidase	0.004068898	0.933484682	0.131057827	0.006059601	0.012877275	0.086644279	0.709892028	0.508238935	0.811916889	0.619647218	0.444097659	0.745774256	0.324684961	0.528132599
D7881	EamA-like transporter family	0.011109799	0.60125358	0.077717733	0.005153855	0.020940802	0.180697561	0.581871951	0.32971872	0.583503261	0.983431165	0.578610813	0.499567216	0.250520329	0.450938154
D15468	Phosphate acyltransferases	0.026857533	0.911509068	0.073499186	0.014316599	0.019349458	0.14066869	0.581106777	0.247390542	0.858028307	0.955978797	0.593682566	0.732098109	0.134062525	0.475830297
D3516	Catalyzes the dephosphorylation of 2-phosphoglycolate	0.002740376	0.909055882	0.117697642	0.023148222	0.031479171	0.046984531	0.839951144	0.445459256	0.494591769	0.313935014	0.584057918	0.72507141	0.091685127	0.679599891
D1038	alcohol dehydrogenase	5.63E-05	0.734580614	0.352818415	0.023942306	0.03185349	0.050512737	0.698838931	0.242941439	0.758748956	0.481249826	0.366049606	0.726542489	0.341536681	0.848977996
D4062	cheY-homologous receiver domain	0.002623299	0.692341377	0.124052744	0.003244969	0.013693815	0.043293249	0.578891093	0.302027597	0.830464123	0.702562815	0.380995662	0.77906245	0.131610987	0.909031666
D8872	GAF domain	0.000283235	0.67339134	0.238358962	0.007072064	0.015370108	0.041780264	0.548570975	0.41080967	0.935385218	0.97664132	0.676010939	0.89840042	0.147764953	0.992777808
D4656	COG COG3666 Transposase and inactivated derivatives	0.001431877	0.722026901	0.628044061	0.00316125	0.003437497	0.185884841	0.508606765	0.158081649	0.508406049	0.358977804	0.443710888	0.681766396	0.139500427	0.973177602
D13322	Patched family	0.003536823	0.390941838	0.188528608	0.000705338	0.004880849	0.035519161	0.570924754	0.836578939	0.720436021	0.367049967	0.869551491	0.344627882	0.080523415	0.728598888
D498	ABC transporter transmembrane region	0.028175971	0.201090098	0.011777268	0.00047085	0.016119487	0.102552672	0.407556893	0.547282352	0.87396543	0.657447464	0.451204079	0.644567484	0.080247548	0.576332914
D17572	Radical SAM domain protein	0.094881331	0.467997227	0.020828761	0.010392221	0.034181272	0.097916377	0.767468037	0.63724419	0.664830554	0.648128171	0.176938016	0.54220673	0.049541726	0.639046912
D13857	PFAM binding-protein-dependent transport systems inner membrane component	0.018884394	0.395723995	0.095725605	0.00449478	0.183705912	0.07307485	0.787783202	0.25903829	0.964525149	0.514791427	0.157413463	0.785533678	0.068759588	0.813123858
D3692	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline	0.18231342	0.33104655	0.108814054	0.003525554	0.136565502	0.264437547	0.691336009	0.594148638	0.962121218	0.544241442	0.507089956	0.570134318	0.046481096	0.715152028
D13244	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	0.094984458	0.403532688	0.115113634	0.019762708	0.050970985	0.742992416	0.765543882	0.254432979	0.773556718	0.654981684	0.395759882	0.588301755	0.045011395	0.943298954
D17322	Putative esterase	0.104168601	0.720180197	0.080815246	0.075958589	0.182380843	0.369785033	0.366422552	0.080192569	0.770260613	0.59681659	0.342827824	0.959738218	0.580383712	0.260452077
D9769	Heavy-metal-associated domain	0.12694876	0.280468512	0.102323037	0.029980633	0.365251274	0.274727815	0.353625712	0.363418471	0.233399806	0.277749278	0.566707874	0.344113208	0.317808696	0.363148937
D11355	Male sterility protein	0.067571955	0.375872577	0.130728177	0.024521691	0.099323971	0.109157998	0.995267964	0.35715981	0.259082722	0.550386294	0.600576837	0.404851825	0.324458653	0.50238381
D438	AAA domain	0.21199977	0.33925535	0.139130749	0.001203589	0.806465347	0.138411057	0.746690899	0.097138489	0.706928975	0.975932269	0.253838337	0.740073173	0.023723056	0.4533774
D10332	"IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit"	0.19857843	0.535069291	0.179755599	0.019677598	0.177993133	0.655627769	0.869358274	0.204903311	0.853862941	0.910555556	0.897679549	0.549318504	0.386404386	0.894814887
D17875	"Resolvase, N terminal domain"	0.064778309	0.534659946	0.31799684	0.001984994	0.169339795	0.300461062	0.939342622	0.120258969	0.626923312	0.905618672	0.22193824	0.74119204	0.202022736	0.815438342
D19099	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits	0.005768308	0.36332896	0.167411785	0.04488041	0.229934969	0.214621759	0.228668459	0.698766923	0.891312453	0.721759656	0.836428712	0.93392991	0.37909469	0.36661895
D21350	transposase activity	0.002730683	0.707487604	0.103089786	0.008133703	0.177553391	0.191261012	0.363713754	0.702308163	0.586676478	0.721909479	0.841122528	0.955402818	0.202371109	0.188317671
D15724	"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties"	0.004897523	0.35321618	0.104835421	0.045089662	0.058781094	0.787954602	0.163835473	0.46170463	0.653469683	0.600363174	0.761131919	0.755877046	0.322957144	0.754565764
D1807	ATP-dependent peptidase activity	0.007252312	0.370771721	0.071426918	0.089677792	0.14927894	0.404533574	0.148551904	0.576223337	0.896319292	0.791467859	0.524516776	0.831109604	0.443812298	0.384290817
D6537	damaged DNA binding	0.018510783	0.324999257	0.058388838	0.05763286	0.092791173	0.506756853	0.268938191	0.481963171	0.875442042	0.602279421	0.616322801	0.70112892	0.477981395	0.669747548
D2024	"Bacterial regulatory helix-turn-helix protein, lysR family"	0.02333241	0.264078796	0.131553361	0.013315943	0.062381487	0.599738824	0.163751704	0.695093508	0.703595639	0.29743375	0.961592157	0.810350176	0.312725549	0.550860986
D1998	Bacterial periplasmic substrate-binding proteins	0.018546735	0.272358712	0.096684593	0.038414949	0.038866389	0.361070661	0.264334074	0.540713509	0.813237876	0.367473332	0.731081096	0.719432096	0.302544669	0.454344972
D13294	"Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ"	0.021445871	0.550109484	0.148069032	0.03234978	0.074288956	0.350547192	0.326660148	0.720999504	0.700806028	0.664575228	0.915073526	0.684620696	0.527592283	0.594346375
D1346	Ammonium Transporter	0.004684117	0.223811107	0.151243083	0.013315383	0.017553485	0.254816292	0.425356949	0.820259009	0.917019202	0.272827267	0.913061856	0.816720846	0.162228209	0.820434825
D3679	Catalyzes the phosphorylation of the hydroxyl group of 4-methyl-5-beta-hydroxyethylthiazole (THZ)	0.008390942	0.197508412	0.120906317	0.012444219	0.018647812	0.296962316	0.31385256	0.795982719	0.880605073	0.28488297	0.797060205	0.921420464	0.194269822	0.767607067
D8482	"FGGY family of carbohydrate kinases, C-terminal domain"	0.000981987	0.413223986	0.138405884	0.005269963	0.023871717	0.411578581	0.410303396	0.925573039	0.952526104	0.491416085	0.817914742	0.743131624	0.140769891	0.773645764
D9795	helix_turn _helix lactose operon repressor	0.001675993	0.192932784	0.186492833	0.007977695	0.024872204	0.496533507	0.11998143	0.88106554	0.87624565	0.345786844	0.837163668	0.86984587	0.251414949	0.756105652
D3646	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	0.012379412	0.223500113	0.071203612	0.039543772	0.026844073	0.221021381	0.228668459	0.987657467	0.391094272	0.224109303	0.711863615	0.739026649	0.37909469	0.449333791
D16107	Prephenate dehydratase	0.015572654	0.474096665	0.096374111	0.024554009	0.071102048	0.178683688	0.192279926	0.803118241	0.592165812	0.496907451	0.838335958	0.690011336	0.321482132	0.384153748
D6021	Conserved hypothetical protein 698	0.00848072	0.140423616	0.067644711	0.027143081	0.012295863	0.230669317	0.086840288	0.822531009	0.982512274	0.231686985	0.898215499	0.738204415	0.272214926	0.574625507
D18552	SEC-C motif	0.031361397	0.181668424	0.162525372	0.029824417	0.044622191	0.117232414	0.07347274	0.898950121	0.743753988	0.296476076	0.85209267	0.557829008	0.222115758	0.382291637
D19083	Sortase family	0.037278879	0.481025466	0.063684375	0.011166289	0.020441451	0.468879597	0.086840288	0.411488002	0.540179261	0.356107203	0.829653782	0.725233339	0.029079321	0.580326
D19935	Threonine synthase	0.021628115	0.334561454	0.146242818	0.013238718	0.004353719	0.146697064	0.343631504	0.549142138	0.695803547	0.41553726	0.881570547	0.660699074	0.094073185	0.337816735
D11216	LUD domain	0.090752142	0.622831244	0.065359304	0.008520897	0.096807059	0.489558601	0.163751704	0.964666982	0.856596572	0.616745034	0.743479843	0.529270875	0.677541727	0.568057819
D16760	Protein of unknown function (DUF3417)	0.04847403	0.386181048	0.017716951	0.030501006	0.07418311	0.188592888	0.204695044	0.627143637	0.976872943	0.963811556	0.637826262	0.651878877	0.472426867	0.375021412
D9666	"HAD-superfamily hydrolase, subfamily IA, variant 3"	0.201290415	0.3086867	0.034534063	0.054036377	0.122722428	0.119055804	0.433109374	0.938564484	0.791758732	0.893542893	0.934376528	0.718650611	0.413277683	0.581049431
D15643	Phosphomethylpyrimidine kinase	0.090940456	0.384672962	0.062891154	0.016745701	0.105914801	0.100991164	0.13576285	0.921323064	0.950522949	0.866910249	0.965219023	0.584485686	0.268001047	0.436246585
D721	"Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"	0.492284502	0.727400457	0.131890319	0.002727585	0.113762992	0.213372538	0.570924754	0.892862908	0.746430155	0.94631414	0.944080659	0.765215588	0.235520008	0.43001698
D3279	Carboxyl transferase domain	0.141319241	0.291751487	0.047571162	0.004670348	0.021477953	0.630909298	0.277740996	0.870033982	0.823365798	0.575185973	0.431612904	0.564594299	0.491892979	0.222954958
D2537	Belongs to the peptidase S8 family	0.03235965	0.441303276	0.056805293	0.025697085	0.064431292	0.439232029	0.207775719	0.583126281	0.993629116	0.831635148	0.298359286	0.929300222	0.333069681	0.838793325
D9122	glutamine synthetase	0.012208228	0.321795573	0.03471072	0.056712304	0.10936395	0.340372025	0.260177021	0.788780105	0.782623845	0.731176116	0.330165152	0.854549395	0.494512799	0.588682241
D15878	polyamine biosynthetic process	0.001856358	0.306551044	0.055315192	0.04142043	0.071215546	0.378788877	0.27636498	0.649255123	0.941867211	0.76220434	0.30296829	0.861857321	0.598946572	0.911121489
D19095	Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine	0.008302826	0.23911383	0.027483677	0.020503669	0.119144836	0.447772374	0.198094233	0.989887736	0.821670627	0.732001572	0.282249953	0.708142075	0.426543711	0.871520922
D302	4Fe-4S binding domain	0.011785824	0.509218379	0.026924266	0.009698838	0.063490642	0.158782276	0.051929502	0.9509166	0.875989892	0.996021934	0.320063529	0.827495745	0.229662554	0.570451503
D2826	"Beta-ketoacyl synthase, C-terminal domain"	0.013668258	0.739171362	0.032138456	0.012425597	0.227205824	0.494404565	0.187026009	0.813339836	0.768409325	0.740400098	0.4045493	0.745226172	0.410765585	0.705372018
D5354	"COG1132 ABC-type multidrug transport system, ATPase and permease components"	0.07217325	0.178256606	0.005492604	0.012476316	0.019942643	0.10174532	0.367930875	0.868405564	0.991792506	0.958352679	0.452522245	0.829431257	0.305456721	0.381676376
D12248	N-acetylmuramoyl-L-alanine amidase	0.013152073	0.459326699	0.08626232	0.016030086	0.002053469	0.02100415	0.423741717	0.877591397	0.99361635	0.893708898	0.391825155	0.893890123	0.545885765	0.371300474
D17884	response regulator	0.015099641	0.28227292	0.109956545	0.052385574	0.1644035	0.148846265	0.528326943	0.830919491	0.470521135	0.327675276	0.497002035	0.767368141	0.085791392	0.898062227
D7865	dUTPase	0.014345445	0.242041855	0.052239011	0.06675126	0.037419893	0.207821876	0.262531273	0.985207568	0.751625915	0.381396085	0.33012089	0.828171638	0.359481656	0.666270482
D13273	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	0.024711044	0.138831566	0.051493008	0.027877512	0.112753623	0.176911694	0.275710192	0.960486508	0.717646105	0.641134404	0.452666488	0.777913537	0.618184018	0.262025424
