PG.MolecularWeight	PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	p_value	log2FC	Early_mean	Advance_mean	T2	T5	T6	T7	T8	T10	T11	T12	T14	T16	T21	T22	T26	T27	T28	T29	T32	T34	T35	T43	T47	T51	T55	T58	T60	T63	T64	T65	T69	T72	T73	T74	T75	T3	T4	T9	T13	T15	T23	T30	T33	T36	T37	T38	T39	T42	T44	T45	T46	T48	T50	T52	T53	T57	T59	T62	T66	T67	T68	T70	T71	T76
164313.91	Q9UPV0	CEP164	Centrosomal protein of 164 kDa	0.048817993	2.260049727	0.984373007	3.244422734	0.577255886	0.584066005	0.576223051	0.576118601	0.575337505	0.581809059	0.588232367	0.580050281	0.575867931	0.58485683	0.594120882	0.583906359	0.591522996	0.58911533	0.583047455	0.59367248	0.584186613	0.592644332	0.581679377	0.589994835	0.586150755	0.580397071	0.586528782	0.584629516	0.59419246	0.58714283	0.592518044	13.76610141	0.578597107	0.583586968	0.579412655	0.592340551	0.5890029	0.580587265	0.59096488	0.579297938	16.47202714	17.63443984	0.583711076	0.577373853	0.58569293	0.584213728	12.49501643	13.96831743	0.591923729	0.591261693	0.587478814	0.589441346	0.586215719	0.592118946	0.579522814	0.578235469	0.579079062	0.589713585	0.588752348	0.576951406	1	19.07980653	0.57667472	0.577375969	0.59111461	0.580950002
158821.96	Q9UPX8	SHANK2	SH3 and multiple ankyrin repeat domains protein 2	0.040707087	3.979490327	9.587251679	13.56674201	0.587960131	11.96252565	0.575742974	17.90805612	15.17336392	0.585803418	0.587750444	13.9727007	0.58246367	0.587134347	15.935305	16.15576385	12.76514848	14.56663244	14.86882915	16.32158753	0.576940419	16.66894123	19.89547645	17.23606092	16.52344913	0.590041606	16.50130001	0.586553597	0.588692561	0.578960823	18.47755831	15.9084957	0.584885326	18.65314849	0.590425912	0.579734994	18.70187213	16.33083224	15.68615062	17.15984794	0.584418788	14.69166835	19.36764684	17.17649459	18.16923324	17.44021095	16.71664418	16.42315554	16.92989001	17.35255213	0.583285871	18.49715271	18.61271251	0.580481578	0.586218477	15.11091368	18.36002054	17.55008939	16.04525407	0.591819519	17.36844478	16.14564953	15.76006834	17.32829184	0.593283341	15.69308661
64888.02	Q9UQ13	SHOC2	Leucine-rich repeat protein SHOC-2	0.037468206	2.893996082	13.73254358	16.62653966	17.49141092	17.46265853	15.81395768	15.76541146	17.66037484	0.592862433	0.579557343	18.26427894	17.55255395	17.12405377	17.11231334	18.44982987	18.25993042	18.59011072	17.700956	17.39406305	1.901259687	17.95002774	17.65608537	18.31003996	16.44989849	12.76445028	17.57167419	14.39841531	15.75087348	0.589418649	17.19028858	18.34018656	0.585785569	16.88022202	17.07429731	2.182595911	1.764095789	16.80662632	17.48543491	16.80946552	17.26690375	19.0317473	17.63759158	16.58892184	17.41174901	17.3409352	18.10996819	16.45373508	17.47154548	17.3022119	18.12222451	15.70448247	18.45441339	18.40435811	16.46586516	17.6127269	15.01697249	16.33198996	13.39445419	17.27568349	17.33019886	16.63894769	17.78738798	1.764197356	18.38984019	17.75907139
60867.6	Q9UQB8	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	0.010440317	3.455944332	14.92446019	18.38040452	18.46690828	17.39431549	18.08915432	17.41367286	18.2023787	0.581934026	17.24904124	16.64728878	19.1038823	0.578274785	17.96868015	17.25283475	17.81532065	18.75296195	18.34032472	18.14140743	17.94319793	19.31310183	17.57108913	0.579923128	17.3687128	20.87361045	19.46472459	18.04006041	17.94404365	17.67679654	19.34475453	18.06834072	0.576289872	16.25104879	18.30989499	0.59211832	0.591098061	18.03864559	16.52041606	18.87577213	18.51272636	19.18419374	17.75986757	19.98556993	19.05425454	19.38242706	18.11773361	16.62278926	19.33976262	19.77928843	17.58720158	18.95023025	17.84817849	18.04006794	19.94848754	17.29546866	18.66508192	18.24098955	15.59719067	14.38789532	20.15866254	19.43258523	19.32557708	18.62730911	19.67285919	18.0804991
74457.57	Q9UQC2	GAB2	GRB2-associated-binding protein 2	0.033806539	4.064636134	12.48882707	16.5534632	18.52241128	0.593506338	0.591289652	0.589599677	20.22199445	0.592645761	19.77893757	18.733593	0.579553788	20.10951506	17.75655449	17.40453612	19.12600301	18.81884018	17.31589252	18.20907655	19.72946526	17.39848107	17.4971365	17.82953065	17.51488654	0.591717408	17.76598036	18.6736992	16.62528612	0.575535596	18.87290808	18.55847011	0.578887675	19.22075058	0.577630111	0.584627587	0.592351039	18.74320359	17.94258072	19.68476082	18.27289741	18.37009258	18.34335748	17.6852975	19.82806131	17.74673009	19.71598639	17.9178873	17.37313903	19.15916749	17.48251195	15.51125403	15.69115203	0.590119614	18.79333292	19.53107562	19.33343137	19.01646776	0.575676878	17.91597217	19.20952179	18.39943949	18.12767386	18.56498722	19.93837661	0.586277938
71967.95	Q9Y217	MTMR6	Myotubularin-related protein 6	0.0068086	4.82561115	13.45078752	18.27639867	17.51235926	19.37627353	21.76053093	18.61110497	18.83084244	0.590907136	0.588802569	20.01455858	18.60320615	0.581574967	20.94323013	19.84666817	20.80501426	19.07676717	18.50388893	17.91203548	0.576105165	18.76469962	19.61870643	19.9037618	17.51570814	17.51594642	18.5519497	18.92438294	0.59429923	0.583996151	18.56800329	18.10980085	0.589238599	0.594420942	18.72810569	0.590406906	0.588691751	17.89405874	19.12014389	16.50373671	18.27405903	18.24572126	0.588790584	19.65265386	18.13051479	20.08773184	18.59071473	19.00189263	19.9853678	18.89119426	19.80288727	19.18360479	20.04095554	18.80855211	19.82074848	18.99601655	18.33854149	19.05805004	19.63253766	17.89229433	18.99108142	18.0258663	18.21536014	20.22476452	18.81478213	19.20293866
36433.7	Q9Y2D0	CA5B	"Carbonic anhydrase 5B, mitochondrial"	0.045852956	4.196130621	5.353717587	9.549848208	0.580979227	17.52206532	0.583309461	17.87154686	0.584683574	0.593837358	0.591700296	19.33471165	0.589306422	0.584956763	17.30342221	18.63670593	0.590174303	0.580363801	0.582834362	17.95378971	0.586220492	0.580412794	0.577542306	18.75069114	0.584153611	0.588794492	18.11411008	0.593876491	0.582995703	0.593148681	0.578536847	0.581195465	0.58131695	17.14507543	0.58432622	0.577036598	0.58885983	17.76308114	17.93699955	16.41447531	0.576663644	0.590736866	0.594066525	19.25144239	0.585006539	16.69962106	17.66468956	16.08464557	17.1807657	16.34978416	0.591749774	17.79979543	0.58667707	0.585477128	0.585132615	16.37810537	0.577259352	14.99975662	0.591821263	17.78626793	0.582014765	14.67372465	0.589412458	0.585119506	17.33367976	15.00762633
69744.08	Q9Y2D9	ZNF652	Zinc finger protein 652	0.043681623	4.299265853	3.486411607	7.78567746	0.57746393	0.587823172	0.584439791	0.576383703	0.583185804	0.594340648	0.594085255	0.579398363	20.28479022	0.577093478	19.83555421	0.578931735	0.578770631	0.587851443	0.576645715	18.735703	0.586938763	0.583720168	19.9195325	0.594267933	0.576048025	0.582186068	0.588128919	0.577553197	0.587999475	0.582288325	0.578107862	0.580327868	0.585766421	19.94904923	0.577937739	0.58563807	0.583631359	0.579132328	0.59211987	18.77317081	0.587340273	20.39125644	20.05012664	20.01872519	19.08312057	0.581148798	19.39603113	19.53309799	0.580462197	0.58206424	0.575854275	0.57986614	0.577079121	0.590711771	21.12325833	0.587560708	18.94332557	0.575829597	0.592642933	0.594278424	17.26260502	0.594147823	20.69126995	0.582869248	0.57841454	0.587136423
170767.38	Q9Y2E4	DIP2C	Disco-interacting protein 2 homolog C	0.008081228	5.006155515	12.63150399	17.6376595	18.58887072	18.33740685	0.578738114	18.75280427	18.62743714	0.586826375	20.22050158	17.1867762	18.65696411	0.58292118	19.10902574	18.02552604	17.83627934	16.77195808	22.78029475	19.99617106	0.586671354	16.58356073	16.84910955	19.26827813	18.6484752	0.584484834	15.28576709	21.66123521	0.580060194	0.584151635	19.44002537	18.20294942	0.576898975	0.587021086	19.59725683	0.57633716	0.588847176	19.00965984	18.18697594	18.3231525	19.1422043	17.99967982	23.39846215	19.56242877	19.91679783	17.58693837	18.82793653	16.98521673	19.11746571	18.37768529	18.5760008	0.591318914	19.25246405	1.828819839	19.37240917	17.87903836	18.32058105	23.07872773	19.46197372	18.26894399	18.0161598	16.91840333	17.81912825	17.99582666	17.89795741	19.77976864
67258.36	Q9Y2E6	DTX4	E3 ubiquitin-protein ligase DTX4	0.012434817	2.478677082	0.586190564	3.064867646	0.59442739	0.586027958	0.57660476	0.592109658	0.577222072	0.582200901	0.591391926	0.584934575	0.58129053	0.583167537	0.579037946	0.589980246	0.592358002	0.583385492	0.57859599	0.593868145	0.58735179	0.590790308	0.585058597	0.590617387	0.587237836	0.59235127	0.581892319	0.593360591	0.590484847	0.591772233	0.589003086	0.587935085	0.582687414	0.581491225	0.579062656	0.576899091	0.589689751	0.586862353	0.590440863	14.99032586	0.594250222	0.580080306	0.585844432	0.593914514	14.16958038	15.01401757	0.592305148	0.591919175	0.578154762	14.91629872	15.72915737	0.592963111	0.580694143	0.578650996	0.592893325	0.592391916	0.577388371	0.582940264	0.576529366	0.592877777	0.584930557	0.58072776	0.581336255	0.593232094	0.581289785	0.579164342
134189.83	Q9Y2G3	ATP11B	Probable phospholipid-transporting ATPase IF	0.040722536	2.629371811	17.77594428	20.4053161	22.39435187	20.8287448	21.17018991	19.63672495	18.81063959	0.588888953	21.98722063	19.78959911	0.580984017	21.94396087	19.34660801	19.60797049	19.54516316	21.17477333	19.02485492	20.35414121	21.43411558	21.63650868	19.99756069	18.23915199	18.99379029	20.55213926	20.36129646	19.60135901	20.59967907	0.58728601	21.34860417	17.35322411	0.588411954	22.06011802	20.30127053	19.26117528	16.90565445	19.22565037	22.23432351	20.61409355	22.7001949	18.40551091	19.71753837	21.05301605	17.86933422	21.19398008	18.18650163	20.12265914	20.35859366	20.64660287	19.28806878	19.76196233	19.84250016	22.38792226	20.05465151	18.9189633	19.17712036	20.8085365	20.99286099	21.39335327	18.32723835	21.34179026	20.88340932	22.18849136	24.65339174	19.405907
80875.21	Q9Y2L9	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	0.009961219	3.667776531	15.81698537	19.4847619	19.61657868	20.06650772	20.08838001	20.74522346	19.0736016	0.577708783	0.576349241	17.69171647	16.04388004	21.3956901	19.19058519	19.12523561	19.65311229	20.25363112	19.38778832	20.14082743	0.588527413	18.42351053	18.6407885	19.56306637	19.59026723	20.62625468	18.86304305	18.68288114	18.65135427	0.581801704	19.47407625	19.2057673	0.593991224	19.93003245	19.42369364	0.583470278	14.91117517	18.71464695	19.76246832	20.30729713	19.98091879	20.24431941	19.7301694	18.75473401	19.75950158	18.53051219	18.65694568	18.88361786	18.43337914	19.90409783	19.58247498	19.69568889	19.64006418	20.00219489	20.54058403	19.45575602	19.81487168	19.399093	20.19465692	19.09433788	19.48358381	19.20072727	19.46381981	20.0350605	19.6018849	18.19068812
131369.37	Q9Y2Q0	ATP8A1	Phospholipid-transporting ATPase IA	0.006579202	-1.085779452	20.12087282	19.03509337	18.3493467	18.13631999	18.44396437	18.98599511	19.19476106	24.72336905	20.31187662	19.95248914	19.08616571	20.24000488	18.99127565	18.78016267	19.07052226	20.36328231	19.47789732	18.86962217	20.12448674	18.48588605	19.68349208	19.3899675	19.35463734	19.86242557	18.6750216	20.01224107	23.61865177	22.42433496	20.93785376	18.24296386	24.98344861	19.01124859	18.72524247	22.52508525	24.95476079	18.88547343	18.63227283	18.27776428	19.88517726	18.677984	20.2136412	19.14535816	19.01042157	18.72851377	18.87922079	18.68143896	18.7854398	18.7704547	19.83249313	18.65011936	19.51718134	19.53630995	19.78329013	19.26617617	18.81297722	18.29572732	19.06049557	18.60568896	20.99716268	18.43501399	17.30579263	19.23886083	19.0516713	19.05558629
96793.15	Q9Y2X0	MED16	Mediator of RNA polymerase II transcription subunit 16	0.036609236	4.708608316	10.95601329	15.66462161	20.2290077	0.594302378	21.74289214	19.5001538	21.34197263	0.587243424	0.593316582	19.15157791	0.592176798	0.579909448	13.88739327	18.85924898	20.01303944	21.35919968	0.58253365	17.63667351	0.582437461	22.38758338	17.71349381	21.99183009	20.54101459	0.579879475	17.02397274	0.581153665	21.56321164	0.576858581	0.588027626	19.48423631	0.57681676	0.578243927	18.35482025	0.590662915	0.583553974	19.5688294	17.55963721	19.24372923	17.97851496	12.96671446	0.594434452	18.81345829	19.74993631	0.593525127	21.08160192	19.37641795	17.47896188	17.344433	0.587100342	18.59933651	18.96368493	0.5837788	18.6655851	20.96002916	18.85115979	20.01425464	19.48331897	19.81291525	17.02597086	16.89351522	17.73714757	0.593182258	23.09226372	20.06058924
79963.94	Q9Y2Z2	MTO1	"Protein MTO1 homolog, mitochondrial"	0.00316755	5.585995545	12.34625757	17.93225312	18.25976941	18.28292312	20.37850826	20.93014005	18.09702006	0.577941681	0.57659861	16.51960878	0.592720774	0.58271735	17.61919446	18.06413998	0.588879472	19.40565645	19.88804877	20.93943645	0.575389431	18.13817147	16.67065592	18.64001606	18.75267648	15.88658	16.25654647	13.89320773	0.586251415	0.582359431	18.9915164	17.92480634	0.578274094	18.5406143	18.94002964	0.579235491	0.586865569	18.20077576	19.61706968	20.39711225	19.27227353	19.20300351	20.36799709	19.50699588	0.589221785	20.13438151	16.40462473	16.87730548	18.32385425	20.14555516	22.65395535	18.59805295	17.92312815	22.56944598	19.29005401	17.32865206	17.22020162	20.7368152	19.73193	19.77245322	19.6160515	17.55196894	17.74285535	21.62533317	0.588529347	18.045743
31484.18	Q9Y3B9	RRP15	RRP15-like protein	0.024152819	3.547808611	13.66710722	17.21491583	18.19869727	17.38508931	18.28236126	17.70488747	17.58720307	0.592039581	0.589128594	0.57926905	0.590239071	17.12015971	16.33809585	15.77128906	13.45264155	17.54306286	18.56445434	16.82943832	16.91059168	18.24547335	18.8534096	18.53269645	19.25084096	18.21431097	17.47240576	0.589782105	18.71108171	0.586864142	18.58049516	18.51987868	0.58791631	18.23692191	18.474888	0.576752978	21.54217214	17.41615053	16.89373878	18.29138067	16.85243416	17.7486262	18.55649202	18.88350832	18.364807	17.15079379	16.76974726	17.37654765	18.76175127	18.33116708	19.75613136	18.53571618	15.03955265	18.76588235	14.81713649	17.62385593	18.5062089	18.00452121	19.54261663	16.62142949	18.71078605	18.31074299	17.98434596	0.582816316	16.99236418	18.04130772
40484.13	Q9Y3P4	RHBDD3	Rhomboid domain-containing protein 3	0.004556036	6.106393635	3.844946072	9.951339706	0.581768513	18.10892815	0.586818004	19.24375785	0.58639325	0.589357849	0.58952631	0.57987035	0.593815514	0.577165625	0.592421504	0.590336348	0.593837886	0.584661233	0.579064921	18.63829117	0.576774461	0.59396054	17.38847155	0.59216649	0.584611356	0.583268628	18.42815632	0.582272403	0.578738807	0.582078756	0.583601522	0.581455384	0.586319771	0.590197642	19.25283634	0.594326128	0.587969801	16.52224651	17.32013506	20.19216035	0.579178494	20.76522276	0.589029621	18.62839937	19.39682908	0.57996529	19.4045825	19.1872758	18.2111455	16.79242592	0.59249316	0.591088911	0.589124057	0.587313573	20.07866471	0.580715906	18.80910906	17.91395529	0.583185835	0.589664487	0.584424541	18.17942167	18.97705523	0.584174198	0.586152542	0.593712074
75472.91	Q9Y450	HBS1L	HBS1-like protein	0.040431174	2.397969878	16.40458998	18.80255986	18.44284506	17.79864751	18.61111341	18.29816104	18.33275638	0.590559038	0.581202173	21.19224886	17.68887275	19.7815071	18.32418481	18.21320006	18.10852206	18.80226717	17.65166554	18.78615843	21.12014658	18.40104902	19.77029872	18.65804179	18.0975051	18.18055934	17.92302257	17.38434308	18.32670227	19.68199585	18.372174	18.20573256	0.594020197	19.00926994	18.38732306	0.577357952	17.45801604	18.98945384	18.92591114	18.33911521	21.05737868	20.75480495	19.21922245	19.09577447	18.0161615	18.48719603	18.30257827	18.23946291	19.14591862	16.541116	18.8271851	19.23547393	17.77717353	22.71469411	16.73206451	21.43385423	17.79474346	17.55046205	18.91107045	19.43218071	18.34532727	17.55996156	19.08682495	19.05391544	18.01208042	17.69313023
116950	Q9Y4C4	MFHAS1	Malignant fibrous histiocytoma-amplified sequence 1	0.024643993	3.561381931	19.80485419	23.36623613	24.10720342	23.33559031	24.34683312	23.71683149	22.47217258	0.591542589	22.42658648	23.73360593	22.62074683	23.34077415	22.86311576	23.06952319	23.63428495	22.93409684	23.32840485	23.33810265	0.587967513	23.42262456	22.58593766	23.02807518	23.09458917	23.64846785	22.84735141	24.42100239	22.70484495	20.61140827	24.31938099	23.08881363	0.588023613	24.27101107	23.29758172	0.592845848	0.590847467	23.15427577	23.89411593	23.99308273	24.2269455	23.39315947	22.98287819	22.60082306	23.86607129	23.2287073	22.34928744	22.88486529	22.99846562	23.25107625	23.76567864	24.59751129	23.1448835	22.21675429	23.81044651	22.59392084	23.33587553	23.27017611	25.64531136	24.12288288	22.25622366	22.67141138	24.41439963	24.20645303	22.16677635	22.57838882
107331.75	Q9Y4C8	RBM19	Probable RNA-binding protein 19	0.031247688	3.771027565	16.1727336	19.94376117	17.78701656	20.09685475	21.61251792	22.34968253	19.8581422	0.581269863	22.73017417	21.39777006	0.593256982	0.586983889	20.01967725	15.79566614	20.9302173	22.43246964	16.19994098	23.69369304	21.71598052	20.8736601	18.77926118	20.74966221	20.17109554	21.76407371	20.43149646	20.55199721	19.54070711	0.581064178	19.47347352	19.54069576	0.576684278	20.99405894	20.12754571	0.577459583	0.585959623	18.84548488	22.26242207	22.07269395	24.35661699	22.28749399	23.02047966	20.15964287	20.82212859	19.99869673	18.46633267	20.31920462	0.586053437	19.26841293	18.27364025	20.6778507	17.23971622	19.52436069	20.9114452	22.30692042	20.4886176	20.23318036	22.65750992	18.60026037	19.50207473	19.63722528	20.35246134	21.554607	23.25134978	20.69219065
123473.46	Q9Y4D1	DAAM1	Disheveled-associated activator of morphogenesis 1	0.004076115	5.153499192	14.11226054	19.26575973	0.589547209	19.60794126	0.583077075	21.83451532	18.68039236	0.579712447	18.12458156	17.58907184	20.27015044	21.60480171	17.25087175	20.88149256	20.31732069	18.16891507	0.588631371	18.28909946	0.591218917	13.14755058	19.20504507	17.86452576	20.21326949	0.581060668	19.73048848	19.06873696	22.52468817	0.590333539	1.303070629	18.77397554	0.592913902	17.54219364	21.18735086	18.90553125	18.92252216	17.80437872	17.49277298	19.31856267	22.68588283	18.31298388	18.55974	17.26626769	21.43034509	19.73618327	19.97932715	19.16224426	20.16279543	19.47871519	23.38384757	19.07008277	20.73562719	20.23049971	21.22983332	21.01239607	18.63210106	21.83672102	0.577432795	21.73802029	20.5589242	16.98874873	20.57829586	20.92610657	21.20952476	18.60867106
59573.14	Q9Y4K3	TRAF6	TNF receptor-associated factor 6	0.039160035	2.609803043	15.24448652	17.85428957	19.28154465	15.97023353	18.66936045	16.75262034	17.05606495	0.58759744	17.92530171	16.94953073	15.72296696	1.894655426	19.30387145	15.78100395	18.77788135	17.70132677	21.88920946	16.78743681	18.41790465	18.5047516	15.26481825	20.04128082	14.96303832	17.13712765	16.94832294	14.24487262	0.58472159	18.19737599	20.78200227	20.52916291	19.2935355	19.15209804	16.8038024	0.576152102	0.576481621	16.13079928	14.97105627	15.61236223	16.99273802	16.01038229	19.67212856	20.32534732	18.19348084	19.7674006	19.52088264	18.37817233	18.51962726	16.48005575	18.54117498	17.56041062	20.17389638	22.79377881	19.33283804	18.15295199	17.13048761	17.28780029	16.67473408	20.00955477	17.73159778	17.68158137	17.32514759	17.35059434	13.53709704	15.91631831
15349.7;25733.45	Q9Y4Z0;V9GZ56	LSM4	U6 snRNA-associated Sm-like protein LSm4;U6 snRNA-associated Sm-like protein LSm4 (Fragment)	0.045712014	2.222082924	18.42476957	20.64685249	20.76091472	20.47533849	19.6046246	20.28932746	21.21711475	0.589867141	21.22438094	20.57595465	19.58678059	20.38158533	20.18859232	20.23538759	21.28074246	16.35212373	20.66298384	19.71800058	20.19277124	21.22968035	20.39431026	20.01575345	20.22994008	21.56097648	19.59101858	19.69365646	18.09710801	0.581459255	20.64451854	21.46017364	19.05812768	20.84432917	20.03161388	0.582644444	20.66559496	20.0803584	20.12881263	20.2411633	22.31499653	21.89020498	21.3256553	20.73748111	20.13255354	20.15994861	21.02954235	21.5032142	21.29982427	20.14340548	20.18521587	20.40360371	20.40761683	20.99617701	19.49129335	19.83462709	19.42157255	19.86779048	20.58546093	20.23285345	20.85539538	20.80172217	20.79403246	20.56337621	22.64983177	20.68099224
